zipcode,city,metro,state,date,longitude,latitude,median_sale_price,median_list_price,homes_sold,pending_sales,new_listings,inventory,median_dom,avg_sale_to_list,Total Population,price
22182,Vienna,DC_Metro,Virginia,2023-05-31,-77.2649,38.928,1047500.0,1135000.0,60.0,71.0,83.0,30.0,9.5,1.0261360221422806,26892.0,1073777.2374267282
22182,Vienna,DC_Metro,Virginia,2023-06-30,-77.2649,38.928,1200000.0,1162000.0,73.0,80.0,80.0,24.0,16.0,1.027832069407177,26892.0,1085402.310353514
22182,Vienna,DC_Metro,Virginia,2023-07-31,-77.2649,38.928,1202500.0,1199000.0,76.0,66.0,72.0,27.0,16.0,1.0232034173955558,26892.0,1094468.4165249008
22182,Vienna,DC_Metro,Virginia,2023-08-31,-77.2649,38.928,1205000.0,1185000.0,69.0,54.0,58.0,20.0,18.0,1.0187074008299095,26892.0,1100531.5158154152
22182,Vienna,DC_Metro,Virginia,2023-09-30,-77.2649,38.928,1128000.0,1190000.0,49.0,43.0,47.0,23.0,24.0,1.013773537062386,26892.0,1103517.575438885
22182,Vienna,DC_Metro,Virginia,2023-10-31,-77.2649,38.928,1120000.0,1190000.0,43.0,38.0,39.0,23.0,30.0,1.0016930656198175,26892.0,1105160.5525048769
22182,Vienna,DC_Metro,Virginia,2023-11-30,-77.2649,38.928,1111000.0,1125000.0,33.0,41.0,38.0,19.0,35.0,1.0026975204465345,26892.0,1106644.3833978232
22182,Vienna,DC_Metro,Virginia,2023-12-31,-77.2649,38.928,1111000.0,1150000.0,33.0,32.0,29.0,16.0,40.0,1.0070650441078657,26892.0,1108798.5430846668
22203,Arlington,DC_Metro,Virginia,2012-03-31,-77.1142,38.8738,455000.0,549450.0,41.0,56.0,92.0,64.0,84.5,0.9739954936498838,21070.0,476715.1538961237
22203,Arlington,DC_Metro,Virginia,2012-04-30,-77.1142,38.8738,485000.0,488000.0,57.0,69.0,113.0,67.0,44.5,0.9810658365727998,21070.0,479955.5559828882
22203,Arlington,DC_Metro,Virginia,2012-05-31,-77.1142,38.8738,479000.0,488950.0,76.0,88.0,116.0,68.0,21.0,0.9811089641162298,21070.0,483180.0692806623
22203,Arlington,DC_Metro,Virginia,2012-06-30,-77.1142,38.8738,471500.0,482400.0,90.0,95.0,116.0,70.0,16.0,0.980539429526652,21070.0,485911.5422322654
22203,Arlington,DC_Metro,Virginia,2012-07-31,-77.1142,38.8738,474000.0,509000.0,100.0,100.0,99.0,61.0,15.0,0.9842620510927844,21070.0,488843.0611816363
22203,Arlington,DC_Metro,Virginia,2012-08-31,-77.1142,38.8738,470000.0,504000.0,97.0,99.0,90.0,45.0,24.0,0.983684280998552,21070.0,492715.10234954295
22203,Arlington,DC_Metro,Virginia,2012-09-30,-77.1142,38.8738,440000.0,565000.0,89.0,88.0,71.0,47.0,26.0,0.9815284121546431,21070.0,496840.3456284323
22203,Arlington,DC_Metro,Virginia,2012-10-31,-77.1142,38.8738,440000.0,537450.0,76.0,83.0,80.0,35.0,34.0,0.9794800130868088,21070.0,500845.1702668092
22203,Arlington,DC_Metro,Virginia,2012-11-30,-77.1142,38.8738,537000.0,496800.0,85.0,82.0,72.0,27.0,20.5,0.9813096080468308,21070.0,503633.61718876543
22203,Arlington,DC_Metro,Virginia,2012-12-31,-77.1142,38.8738,545000.0,397400.0,79.0,76.0,58.0,24.0,25.5,0.9796493593576808,21070.0,506073.2141288808
22203,Arlington,DC_Metro,Virginia,2013-01-31,-77.1142,38.8738,469500.0,375000.0,78.0,71.0,44.0,25.0,26.0,0.9756046597010498,21593.0,507601.0669914622
22203,Arlington,DC_Metro,Virginia,2013-02-28,-77.1142,38.8738,401900.0,372000.0,51.0,55.0,48.0,22.0,46.0,0.975209696146376,21593.0,508072.02054601134
22203,Arlington,DC_Metro,Virginia,2013-03-31,-77.1142,38.8738,373500.0,414900.0,55.0,56.0,70.0,27.0,19.0,0.9815709861026116,21593.0,507436.1493214833
22203,Arlington,DC_Metro,Virginia,2013-04-30,-77.1142,38.8738,382000.0,425000.0,61.0,70.0,100.0,39.0,7.0,0.9886663519348204,21593.0,506754.8893158461
22203,Arlington,DC_Metro,Virginia,2013-05-31,-77.1142,38.8738,382000.0,449000.0,83.0,88.0,123.0,52.0,6.0,0.9894454712506024,21593.0,506383.3967415211
22203,Arlington,DC_Metro,Virginia,2013-06-30,-77.1142,38.8738,435000.0,421500.0,86.0,97.0,118.0,43.0,6.0,0.9908880400222368,21593.0,506890.15703449416
22203,Arlington,DC_Metro,Virginia,2013-07-31,-77.1142,38.8738,425000.0,437400.0,89.0,92.0,104.0,38.0,12.5,0.985262882445849,21593.0,507593.2408381163
22203,Arlington,DC_Metro,Virginia,2013-08-31,-77.1142,38.8738,467000.0,429900.0,93.0,94.0,91.0,41.0,13.5,0.9901185159820968,21593.0,509151.5439459386
22203,Arlington,DC_Metro,Virginia,2013-09-30,-77.1142,38.8738,438800.0,461944.0,92.0,95.0,106.0,49.0,16.0,0.9916803538306652,21593.0,510615.469973868
22203,Arlington,DC_Metro,Virginia,2013-10-31,-77.1142,38.8738,486000.0,461944.0,93.0,96.0,110.0,48.0,11.0,0.9958560961955744,21593.0,511996.86639293126
22203,Arlington,DC_Metro,Virginia,2013-11-30,-77.1142,38.8738,474000.0,449500.0,80.0,89.0,101.0,51.0,14.0,0.9902349365303034,21593.0,513184.790141349
22203,Arlington,DC_Metro,Virginia,2013-12-31,-77.1142,38.8738,542500.0,475000.0,78.0,82.0,73.0,42.0,20.5,0.9867229491706891,21593.0,514898.595373133
22203,Arlington,DC_Metro,Virginia,2014-01-31,-77.1142,38.8738,498000.0,399000.0,65.0,73.0,69.0,51.0,22.5,0.9809190423342512,22929.0,516015.4474666795
22203,Arlington,DC_Metro,Virginia,2014-02-28,-77.1142,38.8738,499000.0,479990.0,65.0,69.0,67.0,45.0,21.0,0.9848591151643086,22929.0,518334.5993325358
22203,Arlington,DC_Metro,Virginia,2014-03-31,-77.1142,38.8738,479010.0,459950.0,62.0,72.0,84.0,39.0,24.0,0.9893949579707952,22929.0,521134.89861273486
22203,Arlington,DC_Metro,Virginia,2014-04-30,-77.1142,38.8738,462000.0,470000.0,76.0,94.0,93.0,43.0,22.0,0.9911495424286036,22929.0,525195.3026235831
22203,Arlington,DC_Metro,Virginia,2014-05-31,-77.1142,38.8738,419000.0,424900.0,81.0,96.0,127.0,65.0,18.0,0.991602400446466,22929.0,528520.3898296356
22203,Arlington,DC_Metro,Virginia,2014-06-30,-77.1142,38.8738,430000.0,428500.0,87.0,101.0,133.0,70.0,12.5,0.9912558360495192,22929.0,532055.0922085604
22203,Arlington,DC_Metro,Virginia,2014-07-31,-77.1142,38.8738,500000.0,427400.0,93.0,99.0,126.0,71.0,12.0,0.9905914815878514,22929.0,535219.680615906
22203,Arlington,DC_Metro,Virginia,2014-08-31,-77.1142,38.8738,500000.0,472000.0,89.0,87.0,100.0,67.0,20.0,0.98975212233801,22929.0,538010.0603198615
22203,Arlington,DC_Metro,Virginia,2014-09-30,-77.1142,38.8738,450000.0,491450.0,85.0,90.0,98.0,61.0,22.0,0.9874222258022436,22929.0,537419.8611724824
22203,Arlington,DC_Metro,Virginia,2014-10-31,-77.1142,38.8738,427500.0,462500.0,83.0,90.0,104.0,64.0,26.5,0.9899881120222016,22929.0,534078.6916945415
22203,Arlington,DC_Metro,Virginia,2014-11-30,-77.1142,38.8738,488000.0,429000.0,79.0,88.0,91.0,52.0,26.5,0.9882989216012326,22929.0,530025.9602557551
22203,Arlington,DC_Metro,Virginia,2014-12-31,-77.1142,38.8738,475000.0,429000.0,81.0,81.0,73.0,51.0,32.0,0.9880039565491991,22929.0,529025.0041382371
22203,Arlington,DC_Metro,Virginia,2015-01-31,-77.1142,38.8738,412500.0,390000.0,64.0,66.0,63.0,58.0,41.0,0.98190902115402,23268.0,529091.2156961147
22203,Arlington,DC_Metro,Virginia,2015-02-28,-77.1142,38.8738,365500.0,439450.0,64.0,70.0,86.0,58.0,42.0,0.976356770939456,23268.0,531090.4252327129
22203,Arlington,DC_Metro,Virginia,2015-03-31,-77.1142,38.8738,550000.0,449900.0,71.0,78.0,109.0,68.0,25.5,0.98413645694539,23268.0,530393.9331866753
22203,Arlington,DC_Metro,Virginia,2015-04-30,-77.1142,38.8738,555000.0,519900.0,82.0,93.0,129.0,65.0,18.0,0.9913885214300884,23268.0,528193.9939916133
22203,Arlington,DC_Metro,Virginia,2015-05-31,-77.1142,38.8738,545000.0,519900.0,94.0,107.0,117.0,48.0,21.0,0.9934388725175224,23268.0,524259.63708433177
22203,Arlington,DC_Metro,Virginia,2015-06-30,-77.1142,38.8738,448000.0,599900.0,107.0,117.0,119.0,55.0,25.0,0.9865418090903936,23268.0,524821.5796195123
22203,Arlington,DC_Metro,Virginia,2015-07-31,-77.1142,38.8738,490000.0,538000.0,114.0,121.0,111.0,66.0,15.0,0.9904427985300188,23268.0,528829.4214503627
22203,Arlington,DC_Metro,Virginia,2015-08-31,-77.1142,38.8738,579900.0,549900.0,111.0,110.0,109.0,62.0,14.0,0.9927232218852324,23268.0,536234.178843812
22203,Arlington,DC_Metro,Virginia,2015-09-30,-77.1142,38.8738,605000.0,515000.0,85.0,90.0,95.0,59.0,18.0,0.9980201694529512,23268.0,543314.8322594048
22203,Arlington,DC_Metro,Virginia,2015-10-31,-77.1142,38.8738,541250.0,459950.0,68.0,69.0,80.0,62.0,22.0,0.993721112821838,23268.0,549643.3941152481
22203,Arlington,DC_Metro,Virginia,2015-11-30,-77.1142,38.8738,522500.0,429250.0,68.0,63.0,72.0,59.0,24.0,0.9830479058869585,23268.0,553759.7594872218
22203,Arlington,DC_Metro,Virginia,2015-12-31,-77.1142,38.8738,570000.0,417400.0,63.0,56.0,64.0,62.0,35.0,0.9813391311943598,23268.0,557241.3942993871
22203,Arlington,DC_Metro,Virginia,2016-01-31,-77.1142,38.8738,577500.0,439900.0,57.0,56.0,53.0,55.0,48.0,0.9758771701006472,23462.0,559773.4711610926
22203,Arlington,DC_Metro,Virginia,2016-02-29,-77.1142,38.8738,478750.0,479900.0,42.0,60.0,65.0,49.0,52.5,0.9763633210652786,23462.0,560729.7651552075
22203,Arlington,DC_Metro,Virginia,2016-03-31,-77.1142,38.8738,454900.0,517400.0,61.0,74.0,90.0,62.0,31.0,0.983072776453689,23462.0,559642.3585705542
22203,Arlington,DC_Metro,Virginia,2016-04-30,-77.1142,38.8738,483500.0,524900.0,76.0,91.0,130.0,81.0,25.0,0.985085120623554,23462.0,559160.5060558525
22203,Arlington,DC_Metro,Virginia,2016-05-31,-77.1142,38.8738,506500.0,510000.0,98.0,113.0,135.0,63.0,15.0,0.9885490917566566,23462.0,556797.673952931
22203,Arlington,DC_Metro,Virginia,2016-06-30,-77.1142,38.8738,530000.0,522200.0,107.0,110.0,118.0,69.0,19.5,0.9864284962468168,23462.0,553437.8849937358
22203,Arlington,DC_Metro,Virginia,2016-07-31,-77.1142,38.8738,561000.0,549900.0,101.0,107.0,87.0,54.0,20.0,0.9881568403330692,23462.0,550503.1958785543
22203,Arlington,DC_Metro,Virginia,2016-08-31,-77.1142,38.8738,522450.0,499900.0,90.0,85.0,75.0,55.0,26.5,0.9873009414067024,23462.0,549956.694929202
22203,Arlington,DC_Metro,Virginia,2016-09-30,-77.1142,38.8738,465000.0,499000.0,65.0,68.0,81.0,60.0,37.0,0.9874368783888184,23462.0,551480.661714006
22203,Arlington,DC_Metro,Virginia,2016-10-31,-77.1142,38.8738,425000.0,509950.0,67.0,65.0,84.0,58.0,43.5,0.9847755436884644,23462.0,553114.261836132
22203,Arlington,DC_Metro,Virginia,2016-11-30,-77.1142,38.8738,485250.0,589990.0,66.0,66.0,73.0,50.0,31.5,0.9899817690254276,23462.0,555240.0977753005
22203,Arlington,DC_Metro,Virginia,2016-12-31,-77.1142,38.8738,595000.0,567495.0,70.0,65.0,50.0,41.0,31.0,0.990315334806826,23462.0,558572.0643329998
22203,Arlington,DC_Metro,Virginia,2017-01-31,-77.1142,38.8738,611000.0,412450.0,58.0,56.0,38.0,41.0,38.5,0.99041830113793,22932.0,561726.7927128152
22203,Arlington,DC_Metro,Virginia,2017-02-28,-77.1142,38.8738,545000.0,449999.5,51.0,52.0,54.0,43.0,54.0,0.9860554137198536,22932.0,564448.9730584087
22203,Arlington,DC_Metro,Virginia,2017-03-31,-77.1142,38.8738,434000.0,500000.0,52.0,58.0,77.0,48.0,37.0,0.9872798648179308,22932.0,566180.3973350553
22203,Arlington,DC_Metro,Virginia,2017-04-30,-77.1142,38.8738,450000.0,552500.0,64.0,71.0,98.0,48.0,12.5,0.991913851345921,22932.0,568026.5931258269
22203,Arlington,DC_Metro,Virginia,2017-05-31,-77.1142,38.8738,501000.0,515000.0,83.0,84.0,99.0,43.0,11.5,0.9912186435183004,22932.0,569521.303209438
22203,Arlington,DC_Metro,Virginia,2017-06-30,-77.1142,38.8738,482750.0,519750.0,86.0,84.0,96.0,46.0,11.0,0.9899796162457252,22932.0,571465.8292384475
22203,Arlington,DC_Metro,Virginia,2017-07-31,-77.1142,38.8738,480500.0,459950.0,89.0,88.0,94.0,55.0,12.0,0.9912103573517288,22932.0,573293.184279222
22203,Arlington,DC_Metro,Virginia,2017-08-31,-77.1142,38.8738,465000.0,425000.0,83.0,81.0,89.0,45.0,11.0,0.9908412572974052,22932.0,574263.6981843397
22203,Arlington,DC_Metro,Virginia,2017-09-30,-77.1142,38.8738,445000.0,424900.0,75.0,72.0,93.0,59.0,26.0,0.9875874651562568,22932.0,574302.5541804449
22203,Arlington,DC_Metro,Virginia,2017-10-31,-77.1142,38.8738,408500.0,432250.0,66.0,69.0,82.0,57.0,31.5,0.9801614585750532,22932.0,574072.7439200877
22203,Arlington,DC_Metro,Virginia,2017-11-30,-77.1142,38.8738,421000.0,515000.0,60.0,69.0,93.0,57.0,34.0,0.981797462216607,22932.0,574477.721268026
22203,Arlington,DC_Metro,Virginia,2017-12-31,-77.1142,38.8738,480000.0,452000.0,69.0,70.0,70.0,47.0,28.0,0.9797219057803702,22932.0,575641.6539874962
22203,Arlington,DC_Metro,Virginia,2018-01-31,-77.1142,38.8738,525000.0,509000.0,74.0,72.0,63.0,34.0,28.0,0.9809815986614184,24188.0,576977.6149223596
22203,Arlington,DC_Metro,Virginia,2018-02-28,-77.1142,38.8738,506750.0,444450.0,68.0,62.0,52.0,35.0,47.0,0.9732868842620253,24188.0,579207.568738068
22203,Arlington,DC_Metro,Virginia,2018-03-31,-77.1142,38.8738,451118.0,477500.0,63.0,76.0,72.0,39.0,38.0,0.976185587572925,24188.0,582755.2407242443
22203,Arlington,DC_Metro,Virginia,2018-04-30,-77.1142,38.8738,411500.0,455000.0,62.0,77.0,98.0,56.0,20.0,0.9800261911023556,24188.0,586141.4361181041
22203,Arlington,DC_Metro,Virginia,2018-05-31,-77.1142,38.8738,503000.0,477450.0,70.0,87.0,116.0,61.0,11.0,0.9874161447426126,24188.0,591186.9764564871
22203,Arlington,DC_Metro,Virginia,2018-06-30,-77.1142,38.8738,525550.0,459900.0,76.0,83.0,109.0,56.0,13.0,0.9922512555989365,24188.0,592719.2172508308
22203,Arlington,DC_Metro,Virginia,2018-07-31,-77.1142,38.8738,520000.0,482450.0,89.0,89.0,94.0,41.0,14.0,0.9910824503692492,24188.0,594292.690326593
22203,Arlington,DC_Metro,Virginia,2018-08-31,-77.1142,38.8738,465000.0,459900.0,95.0,82.0,79.0,44.0,18.0,0.9912468830075593,24188.0,593940.300297969
22203,Arlington,DC_Metro,Virginia,2018-09-30,-77.1142,38.8738,455000.0,447500.0,83.0,71.0,80.0,59.0,21.0,0.9924738479892244,24188.0,594954.3449590782
22203,Arlington,DC_Metro,Virginia,2018-10-31,-77.1142,38.8738,447000.0,434900.0,73.0,67.0,78.0,54.0,39.0,0.9919700925385035,24188.0,596709.4263630422
22203,Arlington,DC_Metro,Virginia,2018-11-30,-77.1142,38.8738,510000.0,419900.0,65.0,63.0,64.0,40.0,41.0,0.9905748721861348,24188.0,599021.4438779252
22203,Arlington,DC_Metro,Virginia,2018-12-31,-77.1142,38.8738,485000.0,415000.0,63.0,63.0,48.0,31.0,43.0,0.9857800727660018,24188.0,602283.3079371718
22203,Arlington,DC_Metro,Virginia,2019-01-31,-77.1142,38.8738,475000.0,492000.0,58.0,54.0,38.0,27.0,49.5,0.9800183262381182,24213.0,607346.6245169298
22203,Arlington,DC_Metro,Virginia,2019-02-28,-77.1142,38.8738,427500.0,499900.0,50.0,53.0,39.0,20.0,51.0,0.9754771883559484,24213.0,613488.3417860327
22203,Arlington,DC_Metro,Virginia,2019-03-31,-77.1142,38.8738,501000.0,492450.0,54.0,52.0,58.0,33.0,33.0,0.9772362583951608,24213.0,620798.6685050029
22203,Arlington,DC_Metro,Virginia,2019-04-30,-77.1142,38.8738,500000.0,535000.0,52.0,57.0,65.0,28.0,9.0,0.9923323955573782,24213.0,628280.4040469071
22203,Arlington,DC_Metro,Virginia,2019-05-31,-77.1142,38.8738,538000.0,592000.0,57.0,70.0,83.0,28.0,10.0,0.997464705391386,24213.0,635145.4471681857
22203,Arlington,DC_Metro,Virginia,2019-06-30,-77.1142,38.8738,492500.0,549900.0,68.0,80.0,79.0,26.0,8.0,0.9930383498276556,24213.0,639293.6927015403
22203,Arlington,DC_Metro,Virginia,2019-07-31,-77.1142,38.8738,475000.0,520000.0,79.0,83.0,85.0,34.0,10.0,0.9838401675812756,24213.0,640247.8449129971
22203,Arlington,DC_Metro,Virginia,2019-08-31,-77.1142,38.8738,440500.0,520000.0,84.0,77.0,75.0,32.0,15.0,0.9819156140022328,24213.0,640884.1906895918
22203,Arlington,DC_Metro,Virginia,2019-09-30,-77.1142,38.8738,462500.0,567500.0,74.0,77.0,72.0,23.0,22.0,0.9777231955702164,24213.0,641784.9970883565
22203,Arlington,DC_Metro,Virginia,2019-10-31,-77.1142,38.8738,550000.0,672450.0,75.0,72.0,70.0,27.0,20.0,0.9871320516784204,24213.0,644134.9729905744
22203,Arlington,DC_Metro,Virginia,2019-11-30,-77.1142,38.8738,657500.0,639900.0,63.0,70.0,67.0,22.0,14.0,0.9888806048064228,24213.0,644437.488282743
22203,Arlington,DC_Metro,Virginia,2019-12-31,-77.1142,38.8738,567500.0,515000.0,69.0,55.0,53.0,16.0,17.0,0.9971943464325558,24213.0,644162.9915784289
22203,Arlington,DC_Metro,Virginia,2020-01-31,-77.1142,38.8738,430000.0,415000.0,51.0,47.0,51.0,24.0,18.0,0.992806413049832,24309.0,643102.9582417231
22203,Arlington,DC_Metro,Virginia,2020-02-29,-77.1142,38.8738,567500.0,415000.0,55.0,57.0,61.0,29.0,23.0,1.003427286318621,24309.0,644280.7063193169
22203,Arlington,DC_Metro,Virginia,2020-03-31,-77.1142,38.8738,672500.0,539350.0,58.0,67.0,80.0,32.0,9.0,1.0197613543492274,24309.0,647729.8753321591
22203,Arlington,DC_Metro,Virginia,2020-04-30,-77.1142,38.8738,675000.0,685000.0,70.0,76.0,81.0,38.0,12.0,1.0164021715599854,24309.0,652020.7405134807
22203,Arlington,DC_Metro,Virginia,2020-05-31,-77.1142,38.8738,540000.0,682450.0,73.0,67.0,74.0,36.0,9.0,1.010879794953152,24309.0,654029.1593535582
22203,Arlington,DC_Metro,Virginia,2020-06-30,-77.1142,38.8738,659900.0,599900.0,63.0,74.0,86.0,51.0,20.0,1.0016455409473293,24309.0,652243.1563789281
22203,Arlington,DC_Metro,Virginia,2020-07-31,-77.1142,38.8738,667450.0,577450.0,74.0,92.0,112.0,62.0,24.0,1.0064382800968847,24309.0,649471.4424453793
22203,Arlington,DC_Metro,Virginia,2020-08-31,-77.1142,38.8738,659900.0,575000.0,87.0,107.0,129.0,68.0,25.0,1.0034793105891404,24309.0,647051.5740216448
22203,Arlington,DC_Metro,Virginia,2020-09-30,-77.1142,38.8738,590000.0,594450.0,95.0,101.0,132.0,76.0,25.0,1.00333556568049,24309.0,647785.8400988652
22203,Arlington,DC_Metro,Virginia,2020-10-31,-77.1142,38.8738,649000.0,527500.0,92.0,91.0,116.0,80.0,28.0,0.9991234243319422,24309.0,649397.1862495142
22203,Arlington,DC_Metro,Virginia,2020-11-30,-77.1142,38.8738,675000.0,540000.0,82.0,75.0,104.0,76.0,33.5,0.9998214601305376,24309.0,652293.5011011884
22203,Arlington,DC_Metro,Virginia,2020-12-31,-77.1142,38.8738,700000.0,585200.0,81.0,61.0,80.0,63.0,34.0,0.9957913450661144,24309.0,653899.4157167388
22203,Arlington,DC_Metro,Virginia,2021-01-31,-77.1142,38.8738,657250.0,639000.0,56.0,59.0,77.0,69.0,34.5,0.989909833082036,24841.0,655264.9820513385
22203,Arlington,DC_Metro,Virginia,2021-02-28,-77.1142,38.8738,692000.0,639000.0,59.0,72.0,77.0,58.0,34.0,0.9902362626440157,24841.0,656753.4110138281
22203,Arlington,DC_Metro,Virginia,2021-03-31,-77.1142,38.8738,539000.0,574900.0,72.0,106.0,107.0,67.0,31.5,0.9936541522010164,24841.0,659251.3220004574
22203,Arlington,DC_Metro,Virginia,2021-04-30,-77.1142,38.8738,557000.0,574900.0,103.0,118.0,127.0,77.0,29.0,0.9990617149160472,24841.0,662078.2726847745
22203,Arlington,DC_Metro,Virginia,2021-05-31,-77.1142,38.8738,557000.0,507450.0,113.0,116.0,144.0,80.0,26.0,1.004350735447324,24841.0,663575.1732519473
22203,Arlington,DC_Metro,Virginia,2021-06-30,-77.1142,38.8738,625000.0,469990.0,109.0,104.0,137.0,80.0,26.0,1.006473406695188,24841.0,661817.8615375534
22203,Arlington,DC_Metro,Virginia,2021-07-31,-77.1142,38.8738,597500.0,504950.0,104.0,95.0,128.0,79.0,32.0,1.0052494729979806,24841.0,655056.8557677208
22203,Arlington,DC_Metro,Virginia,2021-08-31,-77.1142,38.8738,567500.0,510000.0,96.0,84.0,113.0,84.0,36.0,1.0001754435078447,24841.0,646254.6472731744
22203,Arlington,DC_Metro,Virginia,2021-09-30,-77.1142,38.8738,535000.0,580000.0,75.0,82.0,109.0,92.0,36.0,0.9999711830905968,24841.0,637347.0801942409
22203,Arlington,DC_Metro,Virginia,2021-10-31,-77.1142,38.8738,558000.0,580000.0,78.0,86.0,101.0,88.0,34.0,0.993124012122882,24841.0,631329.6685261036
22203,Arlington,DC_Metro,Virginia,2021-11-30,-77.1142,38.8738,558000.0,649500.0,88.0,95.0,88.0,68.0,42.0,0.9887036948713546,24841.0,628270.0943384467
22203,Arlington,DC_Metro,Virginia,2021-12-31,-77.1142,38.8738,650000.0,539000.0,103.0,90.0,73.0,54.0,46.0,0.984319862552282,24841.0,627789.2847510697
22203,Arlington,DC_Metro,Virginia,2022-01-31,-77.1142,38.8738,690000.0,464900.0,86.0,69.0,51.0,53.0,54.0,0.9849673309121992,24775.0,629806.7013024803
22203,Arlington,DC_Metro,Virginia,2022-02-28,-77.1142,38.8738,697500.0,519000.0,68.0,78.0,66.0,52.0,54.0,0.9871997514057048,24775.0,633949.9171534044
22203,Arlington,DC_Metro,Virginia,2022-03-31,-77.1142,38.8738,605000.0,591990.0,76.0,80.0,86.0,58.0,48.5,0.9972097051571632,24775.0,641378.0236297846
22203,Arlington,DC_Metro,Virginia,2022-04-30,-77.1142,38.8738,614500.0,600000.0,84.0,94.0,111.0,60.0,26.0,1.0007557025742866,24775.0,648654.5204457305
22203,Arlington,DC_Metro,Virginia,2022-05-31,-77.1142,38.8738,600000.0,585000.0,99.0,101.0,125.0,66.0,25.0,1.0073910072003178,24775.0,654194.346937812
22203,Arlington,DC_Metro,Virginia,2022-06-30,-77.1142,38.8738,595000.0,565000.0,95.0,96.0,115.0,65.0,30.0,1.0025027719021562,24775.0,654813.2321669022
22203,Arlington,DC_Metro,Virginia,2022-07-31,-77.1142,38.8738,550000.0,540000.0,89.0,84.0,113.0,74.0,38.0,0.9993128448349164,24775.0,651740.8811461324
22203,Arlington,DC_Metro,Virginia,2022-08-31,-77.1142,38.8738,468725.0,449900.0,78.0,67.0,78.0,59.0,43.5,0.9895014366908362,24775.0,644105.4942828029
22203,Arlington,DC_Metro,Virginia,2022-09-30,-77.1142,38.8738,430000.0,495000.0,65.0,65.0,76.0,63.0,46.0,0.9865121878555844,24775.0,635039.2146542306
22203,Arlington,DC_Metro,Virginia,2022-10-31,-77.1142,38.8738,550000.0,487450.0,65.0,64.0,56.0,56.0,51.0,0.9889032865636098,24775.0,627086.4627302579
22203,Arlington,DC_Metro,Virginia,2022-11-30,-77.1142,38.8738,487500.0,487450.0,64.0,61.0,62.0,49.0,56.0,0.9779379567564398,24775.0,621714.8679796091
22203,Arlington,DC_Metro,Virginia,2022-12-31,-77.1142,38.8738,535000.0,375000.0,59.0,53.0,43.0,40.0,56.0,0.9767221938739116,24775.0,617154.9830660549
22203,Arlington,DC_Metro,Virginia,2023-01-31,-77.1142,38.8738,415000.0,532500.0,51.0,48.0,48.0,42.0,61.0,0.9715257881382738,25753.0,612492.1113951924
22203,Arlington,DC_Metro,Virginia,2023-02-28,-77.1142,38.8738,538750.0,507500.0,40.0,52.0,56.0,50.0,51.0,0.9797764603228994,25753.0,609514.7608108727
22203,Arlington,DC_Metro,Virginia,2023-03-31,-77.1142,38.8738,575000.0,585000.0,49.0,54.0,69.0,52.0,40.5,0.988250957677172,25753.0,608619.7976865453
22203,Arlington,DC_Metro,Virginia,2023-04-30,-77.1142,38.8738,454000.0,520000.0,60.0,72.0,77.0,51.0,34.5,0.985857557674194,25753.0,611422.3188629608
22203,Arlington,DC_Metro,Virginia,2023-05-31,-77.1142,38.8738,470000.0,582000.0,85.0,84.0,84.0,49.0,34.0,0.9927797342599602,25753.0,615627.5999293402
22203,Arlington,DC_Metro,Virginia,2023-06-30,-77.1142,38.8738,472500.0,578900.0,86.0,85.0,88.0,51.0,34.0,0.994175148862012,25753.0,620683.1224970248
22203,Arlington,DC_Metro,Virginia,2023-07-31,-77.1142,38.8738,552500.0,547000.0,84.0,79.0,83.0,47.0,33.0,0.9999636992265682,25753.0,624563.4300544593
22203,Arlington,DC_Metro,Virginia,2023-08-31,-77.1142,38.8738,570000.0,489950.0,77.0,80.0,76.0,36.0,33.0,1.004625107730242,25753.0,626772.5455942819
22203,Arlington,DC_Metro,Virginia,2023-09-30,-77.1142,38.8738,570000.0,445000.0,77.0,82.0,76.0,45.0,33.0,1.005668045802156,25753.0,627729.8519769146
22203,Arlington,DC_Metro,Virginia,2023-10-31,-77.1142,38.8738,577500.0,539900.0,72.0,70.0,83.0,57.0,33.0,1.0067062627210044,25753.0,627106.5693249773
22203,Arlington,DC_Metro,Virginia,2023-11-30,-77.1142,38.8738,480000.0,484950.0,61.0,64.0,70.0,43.0,33.0,0.9983500823525016,25753.0,625493.1765618172
22203,Arlington,DC_Metro,Virginia,2023-12-31,-77.1142,38.8738,489900.0,597900.0,53.0,59.0,54.0,41.0,36.0,0.9892777618213408,25753.0,622896.6994403322
22301,Alexandria,DC_Metro,Virginia,2012-03-31,-77.0589,38.82,530000.0,589450.0,37.0,39.0,54.0,33.0,70.5,0.9719079102261812,11425.0,602854.1002197504
22301,Alexandria,DC_Metro,Virginia,2012-04-30,-77.0589,38.82,547000.0,604500.0,44.0,59.0,76.0,27.0,56.0,0.9747355883855576,11425.0,604630.1369870967
22301,Alexandria,DC_Metro,Virginia,2012-05-31,-77.0589,38.82,551250.0,599000.0,68.0,76.0,85.0,27.0,17.0,0.9868218424964024,11425.0,607138.5377427464
22301,Alexandria,DC_Metro,Virginia,2012-06-30,-77.0589,38.82,567450.0,588995.0,80.0,81.0,84.0,27.0,10.0,0.9897042216196076,11425.0,610925.6921756854
22301,Alexandria,DC_Metro,Virginia,2012-07-31,-77.0589,38.82,546250.0,571250.0,84.0,68.0,70.0,25.0,13.0,0.9911791162204644,11425.0,616116.2578522229
